-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
4453,2020-06-12,10:52:41,prateek76590397,prateek goel,corona ki recipe bhaiya,"28.620521,77.222534,10km",,,,1,,,
4454,2020-06-12,10:51:33,amitrimsales,amit,sir please ye bata den ki hum delhi ki janta ko corona bimari ko bharose hai agar aap news per news dekh rahe hain aapko pata lag gaya hoga ki yahan ka kya hai please hamari madad,"28.620521,77.222534,10km",,,,,1,1,
4455,2020-06-12,10:51:08,amarendrakis,AMARENDRA KISHORE,amidst ongoing corona along kid enjoy delicious golgappe traditional snack manda district allahabad,"28.620521,77.222534,10km",,,,1,,,
4456,2020-06-12,10:50:39,ritikgarg97,Ritik Garg,delhi people scar think near time population delhi fight corona,"28.620521,77.222534,10km",,,,1,,,
4457,2020-06-12,10:50:21,ppushpayurveda,PushpAyurveda,if corona positive delhi know when discharge,"28.620521,77.222534,10km",,,,1,,,
4458,2020-06-12,10:49:58,roysanchika,SANCHIKA ROY,accepted but not take action n also glad m alive not apna apna dekh lo government kuch nahi krne wali rehna hai ghar bahar jaoge corona aayega hi aayega,"28.620521,77.222534,10km",,,,,1,1,1
4459,2020-06-12,10:48:15,kiraan0103gmai1,Kiran Hans Khowal,scary number corona patient rise day day or near one trouble get bed best people connect,"28.620521,77.222534,10km",,,,,1,1,1
4460,2020-06-12,10:47:56,eorganiser,Organiser Weekly,harisheva ashram collaboration bharati distribute medicine boost immunity against corona people family bhilwara via,"28.620521,77.222534,10km",,,,1,,,
4461,2020-06-12,10:47:38,kurseongkreed,ketan,bhai log ek gaya pani ki fat gae hai corona hai aur ghar pani ni se koi v ek road show karo na meri plz,"28.620521,77.222534,10km",,,,,1,,
4462,2020-06-12,10:47:34,panky_pandit,Pankaj pandit,sir hai ki corona virus case mai mai ya mera nahi hai per kal per log bhi mera hi hai kuch pm sir,"28.620521,77.222534,10km",,,,1,,,
4463,2020-06-12,10:46:32,sanjayskgag1962,Sanjay,doctor staff lnjp give excellent help support treat mr vinita arora corona positive who pregnant due surgery thank team lnjp,"28.620521,77.222534,10km",1,1,1,,,,
4464,2020-06-12,10:46:24,kapsology,Kapil,fir against retire ia officer tweet test corona,"28.620521,77.222534,10km",,,,,,,1
4465,2020-06-12,10:46:01,snehasat,🧘‍♀️Neha goar❣️,kese hoga corona kill watch video,"28.620521,77.222534,10km",,,,1,,,
4466,2020-06-12,10:45:44,apv_astute,PIOUS,dear side govt every one ask govt must traitor why not show screen confuse tweet cm already say minimum incoming emigrant corona symptom could current number,"28.620521,77.222534,10km",,,,,1,1,1
4467,2020-06-12,10:45:29,hmtllb,Hemant,test corona policy government model,"28.620521,77.222534,10km",,,,1,,,
4468,2020-06-12,10:45:21,asim_qa,Asim Qamar,corona india,"28.620521,77.222534,10km",,,,1,,,
4469,2020-06-12,10:44:47,yashika54719294,Yashika Garg,दिल्ली में कोरोना की एक दिन में मौत रेट में दिल्ली में कोरोना अपने जमा कर बैठा है और लगातार मामलों में हो रहा है अगर में ऐसा हाल रहा तो की दिल्ली बहुत जल्दी कोरोना बन जाएगा,"28.620521,77.222534,10km",,,,,1,1,1
4470,2020-06-12,10:44:04,kaykayjha,किशोर कुणाल,proud moment dwarka corona hard work contribution society jee proud councillor,"28.620521,77.222534,10km",1,,,,,,
4471,2020-06-12,10:43:01,advkamal6,Adv_kamal197543,corona ki vaccine kab aayega jab crore mar jayenge uske baad,"28.620521,77.222534,10km",,,,,1,1,1
4472,2020-06-12,10:42:52,123crush,neerja,since jp delhi maharashtra cm fail miserably manage corona turn somewhere else modi favorite target ye na,"28.620521,77.222534,10km",,,,,,,1
4473,2020-06-12,10:42:50,ppushpayurveda,PushpAyurveda,year old recovery corona brings cheer taj city,"28.620521,77.222534,10km",1,1,1,,,,
4474,2020-06-12,10:41:59,dineshmittal3,Dinesh Mittal,daughter do tell bed even staff large number staff member doctor corona positive,"28.620521,77.222534,10km",,,,,1,1,
4475,2020-06-12,10:41:48,paritoshrathod,paritosh rathod,sun lo sir sun lo apni khud ki ki ye bhi edit h sir aap hi bata aaj ke dna ki ye kya or kya ho rha h or ye corona kal ki baat h isse pahle bhi aise hi chal rha tha plz explain sir,"28.620521,77.222534,10km",,,,,1,,
4476,2020-06-12,10:41:38,ashwani_verma07,Ashwani kumar,के आगे अलग और के पीछे अलग से बना कर ऐसे लोग कोरोना से भी ज्यादा ख़तरनाक होते,"28.620521,77.222534,10km",,,,1,,,
4477,2020-06-12,10:40:33,mannkibaat,Mann Ki Baat Updates,देश में से कोरोना के खिलाफ लड़ाई बहुत से जा रही है । battle against corona wag country effort,"28.620521,77.222534,10km",,,,1,,,
4478,2020-06-12,10:39:39,rohit_0312,Rohit Agarwal,how do evaluate corona human life when u r office boy serf instead coffee,"28.620521,77.222534,10km",,,,,,,1
4479,2020-06-12,10:39:20,roysanchika,SANCHIKA ROY,agar state rule bana de na kisi k baap nahi fraud money lene ka rahi baat facility ki yha corona warrior ko hi nahi mil rha admission dusre kaha jaye fir hi bola tha ki convert isolation ward not do till,"28.620521,77.222534,10km",,,,,1,1,1
4480,2020-06-12,10:38:08,ermanish_k,Manish Kumar,aadmi talus se corona badha batana baat samjh nahi aati ya ka pada hai,"28.620521,77.222534,10km",,,,1,,,
4481,2020-06-12,10:38:03,kaify01349972,M.SAI,apne chacha se lakh logon par delhi aur test ho rahe hain na test karo na corona patient ye sabse hain,"28.620521,77.222534,10km",,,,,,,1
4482,2020-06-12,10:37:23,aakashk85850020,Aakash V Shivach,small number yet delhi due corona can’t see master plan,"28.620521,77.222534,10km",,,,,,,1
4483,2020-06-12,10:36:27,omnimutant,Vipin Kaushik,ghat etc place corona body,"28.620521,77.222534,10km",,,,,,,1
4484,2020-06-12,10:35:59,introvert_londa,Annucasm,break news corona free le modi ji,"28.620521,77.222534,10km",,,,1,,,
4485,2020-06-12,10:35:58,sauhangg,Anaam,yesterday yr old lady come delhi local govt hospital team come check n found mild symptom but do nt take sample corona yet paste notice outside home remain quarantine today lady die,"28.620521,77.222534,10km",,,,,,1,1
4486,2020-06-12,10:35:10,amitpainter,Amit Painter,stay home d,"28.620521,77.222534,10km",,,,1,,,
4487,2020-06-12,10:34:57,aggaalka,Alka Sahu,every person level sooner well पैसा बहुत मुश्किल नहीं है। ने ज़्यादा से भी बहुत aristocrat life नहीं हो,"28.620521,77.222534,10km",,,,1,,,
4488,2020-06-12,10:33:08,dharrenuka,RD,mask hell social distance france declare corona free,"28.620521,77.222534,10km",1,1,1,,,,
4489,2020-06-12,10:33:04,shashwat2407,Shashwat Sharma,thats prime reason opening u go lead fuel consumption rate u r fool fill coffer master who care corona,"28.620521,77.222534,10km",,,,,,1,1
4490,2020-06-12,10:32:21,nksr2016,NKSRana,kejriwal not capable control corona virus spread delhi leave delhi delhi citizen तो दिल्ली की kejriwal एक तरफ corona तो दूसरी तरफ आपका,"28.620521,77.222534,10km",,,,,,,1
4491,2020-06-12,10:30:37,swarajk224,Swaraj Kumar,rupee corona ce rupee whine ce add top <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4492,2020-06-12,10:30:30,skumar_94,suman kumar,what suggest twitter stop govt stop corona virus spread far ahead virus get bed ready every basis recover age compulsory,"28.620521,77.222534,10km",,,,,,,1
4493,2020-06-12,10:30:26,sanjayv16636826,Sanjay,go do sure ur hate radicalization cure dangerous god bless u,"28.620521,77.222534,10km",,,,,,,1
4494,2020-06-12,10:28:51,nothing_lord,Sahil Chopra,may achieve target positive corona case before thanks <SAD>,"28.620521,77.222534,10km",,,,,,1,
4495,2020-06-12,10:28:46,lekh27,vijay banga,u government lockdown second corona wave if corona spread let if people die let,"28.620521,77.222534,10km",,,,,1,1,1
4497,2020-06-12,10:27:48,dainikloksatya,LOKSATYA,corona world update लाख लोग संक्रमित लाख की मौत,"28.620521,77.222534,10km",,,,,,,1
4498,2020-06-12,10:27:46,fivemilestone,Rashmi,delhi capital india how mismanagement centre people die centre not spectator centre must use emergency power contain rapid spread corona,"28.620521,77.222534,10km",,,,,1,,1
4499,2020-06-12,10:27:12,nksr2016,NKSRana,during corona lockdown focus pg jahangir pg look star wonderful pg wonderful star,"28.620521,77.222534,10km",,,,1,,,
4500,2020-06-12,10:26:59,lekh27,vijay banga,corona crisis let family grow together time stress like never before want rest wonder send child grandparent,"28.620521,77.222534,10km",,,,,1,1,
4501,2020-06-12,10:26:57,are_yaaar,Arpit Singhai,ghalib letter corona,"28.620521,77.222534,10km",,,,1,,,
4502,2020-06-12,10:25:44,navjivanindia,Navjivan,देश में हर दिन नए रिकॉर्ड बना रहा है। स्वास्थ्य के देश में बार कोरोना के नए सामने आए हैं एक दिन में अब तक के सबसे ज्यादा केस हैं। इसी घंटे के लोगों की मौत हो गई है।,"28.620521,77.222534,10km",,,,,,,1
4503,2020-06-12,10:25:30,jpmaaryan,Aaryan Yadav,west delhi u do corona ya aap sirf fund lene ke ho,"28.620521,77.222534,10km",,,,,,1,1
4504,2020-06-12,10:24:52,addi_salman,Adil,god bless u everyone common people living load corona,"28.620521,77.222534,10km",,,,,,1,
4506,2020-06-12,10:24:03,newsglobein,News Globe,पाकिस्तान वाली को मिली देश दुनिया की बड़ी,"28.620521,77.222534,10km",,,,1,,,
4507,2020-06-12,10:23:57,mrinmoy_bhat,MrinmoyBhattacharjee,delhi record single day spike case if delhi corona spike continue hospital unable admit treat patient case revert lockdown,"28.620521,77.222534,10km",,,,,1,1,1
4508,2020-06-12,10:23:43,punjabkesaricom,Punjab Kesari,world corona दुनियाभर में कोविड का हाहाकार महामारी से संक्रमितों का आंकड़ा लाख के पार ोरोनावायरस ोविड ॉन्सहॉपकिंसविश्वविद्यालय ंक्रमण ीएसएसई,"28.620521,77.222534,10km",,,,,1,1,1
4509,2020-06-12,10:23:37,83dineshsingh,83DineshSingh,why do never talk mismanagement crisis unemployment play card favourite pas time,"28.620521,77.222534,10km",,,,,,1,1
4510,2020-06-12,10:23:24,ians_india,IANS Tweets,planning ease travel allow first entry business people per day thailand vietnam government source say,"28.620521,77.222534,10km",,,,1,,,
4511,2020-06-12,10:23:08,treclusion,TheReclusion,हमे सरकार ने छूट दी है। कोरोना ने thereclusion <SYMBOLS> <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4512,2020-06-12,10:22:56,jainlawyervinay,vinay kumar jain,petrol diesel price increase everyday u favour corona tax but wht good reason not corona tax petrol diesel u want citizen pay huge tax defeat welfare state mandate,"28.620521,77.222534,10km",,,,,,1,1
4513,2020-06-12,10:22:29,sunilra57949775,Sunil Rawat,wish happy birthday mam may god always bless corona time do job well please stay safe corona,"28.620521,77.222534,10km",,,,,,,
4514,2020-06-12,10:22:10,umang1496,Umang Singh,use corona but unemployment,"28.620521,77.222534,10km",,,,,1,,1
4515,2020-06-12,10:21:58,singhma08620809,Singh.Mani,main market desert nobody go shopping time problem gov not give corona case area which case come clarity make thing bad,"28.620521,77.222534,10km",,,,,1,1,1
4516,2020-06-12,10:21:08,prankya,Priyanka Arora 🙏🇮🇳,yes right know availability bed hospital require information but important know availability medical staff which life line treat corona treatment,"28.620521,77.222534,10km",,,,,1,,1
4517,2020-06-12,10:20:46,pkesh2004,Pradeep K Sharma,ration card apply year back delhi not far deliver when fail issue ration card last yr how fight corona,"28.620521,77.222534,10km",,,,,,1,1
4518,2020-06-12,10:19:50,treclusion,TheReclusion,government give corona do not thereclusion <SYMBOLS> <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4519,2020-06-12,10:19:43,ca_nasirkhan,CA Nasir,corona ka mil gya inhein,"28.620521,77.222534,10km",,,,1,,,
4520,2020-06-12,10:19:36,vaishaliverma92,vaishali,but do not think corona rise day like wuhan,"28.620521,77.222534,10km",,,,1,,,
4521,2020-06-12,10:19:24,kaatilaana,the 'VAIBHAV',republican ladki <LOVE> <SARCASM> corona time mein wo not awesome na <UNWELL>,"28.620521,77.222534,10km",,,,1,,,
4523,2020-06-12,10:17:31,shms_healthit,Samvardhana Motherson Health Solution Limited,put mobile guard disinfect sanitize touch point autonomously connect motherson,"28.620521,77.222534,10km",,,,1,,,
4524,2020-06-12,10:16:50,airnewsalerts,All India Radio News,technology use fight rise number corona case,"28.620521,77.222534,10km",,,,1,,,
4525,2020-06-12,10:16:34,gynec,डॉ मीनू भागिया,management की बात corona के सामने fail है और अमेरिका है क्या वहाँ police और डॉक्टर या infrastructure की कमी थी फिर भी के लगे थे न,"28.620521,77.222534,10km",,,,,,1,1
4526,2020-06-12,10:15:37,vaishaliverma92,vaishali,ye corona period ese hi ke liye hai <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4527,2020-06-12,10:13:48,the_nishkarsh,Nishkarsh Sharma,ask idiot what modi ji do if knew everything <LAUGH> why migrant suffer why india achieve new corona patient everyday ask stop lick modi ji do what take save india cabinet minister zero responsibility,"28.620521,77.222534,10km",,,,,,1,1
4528,2020-06-12,10:12:48,drrehmani,Taslim Ahmed Rehmani,corona import pandemic delhi go become global corona capital union delhi govt fail use corona politics election instead fight seriously interview situation,"28.620521,77.222534,10km",,,,,,1,1
4529,2020-06-12,10:12:12,ians_india,IANS Tweets,government update discharge policy which mild or mild or pre symptomatic patient discharge within day show symptom when show fever three continuous day,"28.620521,77.222534,10km",,,,,1,,1
4530,2020-06-12,10:11:41,siddharthdheng1,Siddharth Dhengre,mujhe lagta hai ki ye arnaw goswami ji ap ko maharashtra la cm corona control karke ap next pm ban sakte hai meri apke sath hai,"28.620521,77.222534,10km",,,,1,,,
4531,2020-06-12,10:10:10,dearranjeeta,.,india th corona power,"28.620521,77.222534,10km",,,,1,,,
4532,2020-06-12,10:09:59,uljhejawaabsa,Sunny,please worry get country corona ask centre what do ram use national if people dead virus spread,"28.620521,77.222534,10km",,,,,1,,
4533,2020-06-12,10:09:13,itz_amritraz,Amit Amritraz,like india corona free worry not,"28.620521,77.222534,10km",,,,1,,,
4534,2020-06-12,10:08:46,swati1791986,Swati Srivastava,बहुत गलत बात है। इस समय तो corona warrior को ज्यादा चाहिए। जान में लोगों को बचा रहे हैं ये कम से कम सैलरी तो टाइम पर,"28.620521,77.222534,10km",,,,,,1,1
4535,2020-06-12,10:07:41,parveen33420477,Parveen Kumar,sir aap apni party sambhalo corona ko desh e aap,"28.620521,77.222534,10km",,,,1,,,
4536,2020-06-12,10:07:37,thehealthtoday,The Health,high spike new case unfortunate death fresh discharge cure last hr total case,"28.620521,77.222534,10km",,,,,,,1
4537,2020-06-12,10:06:53,_royal_pathaan,memes_wala_banda_1,dear corona please do not spoil last year university life <SAD>,"28.620521,77.222534,10km",,,,,,1,1
4538,2020-06-12,10:06:45,avipathakk,अवनीश कुमार पाठक,indian not take seriously corona corona indian क्या कर रहा है मुझे देख क्यो नही रहा डर क्यो नही <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4539,2020-06-12,10:05:49,rv_rawat99,Ravi Rawat,lnjp lead fight corona forefront delhi doct staff r do commendable job day u if u hv ask central or mcd hosp why do not contribute nd share load frm govt hosp r u pvt hosp who r do fraud patient,"28.620521,77.222534,10km",1,1,1,,,,
4540,2020-06-12,10:05:04,abk_kr,Abhishek Kumar,factually correct thing like african spread corona,"28.620521,77.222534,10km",,,,1,,,
4541,2020-06-12,10:04:49,rahul_gandhi_fc,Rahul Gandhi FC,india country world <SYMBOLS> increase fuel price when crude time low opposition question when land home minister asks what opposition do mitigate corona pm care buying mlas,"28.620521,77.222534,10km",,,,,,1,1
4542,2020-06-12,10:04:14,sanjeevk3,Sanjeev Kumar,desh bhi th number pe aa gaya hai corona case main bjp ka ye bhi desh kabhi nahin bhulenge,"28.620521,77.222534,10km",,,,,,,1
4543,2020-06-12,10:03:13,vineets,vineet,soon vishava,"28.620521,77.222534,10km",,,,1,,,
4544,2020-06-12,10:03:06,jpmaaryan,Aaryan Yadav,ab toh corona bhagega <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4545,2020-06-12,10:01:53,journo_nimish,Nimish Kumar,भारत में पिछले घंटों में कोरोना के मामले सामने आए हैं हुई हैं। स्वास्थ्य और परिवार,"28.620521,77.222534,10km",,,,1,,,
4546,2020-06-12,10:01:40,darth_divyader,Darth divyader,day if someone cold want drop email leave person clarify not corona normal cute little virus not corona,"28.620521,77.222534,10km",,,,1,,,
4547,2020-06-12,9:59:15,r_vaarun,VAARUN R SHOKIN,finally donate corona fund,"28.620521,77.222534,10km",,,,1,,,
4548,2020-06-12,9:59:13,bmahabharat2,Bhagat Singh Chauhan proud 2 b AAPian FB💯%FB,की है test corona ज्यादा टेस्ट टेस्ट तो fir करवा देंगे यूपी के ने ज़्यादा कोरोना टेस्ट करने वाले को पूर्व ने किया ट्वीट तो हुई fir जय हो राम राज्य,"28.620521,77.222534,10km",,,,1,,,
4549,2020-06-12,9:57:32,prachijainagga1,Prachi Jain Aggarwal,father law corona positive test june day suffer high fever four family member include one yr old kid also suffer high fever mother law husband problem high shalimar,"28.620521,77.222534,10km",,,,,1,,1
4550,2020-06-12,9:56:54,gauravgupta1110,Gaurav Gupta,duffer nowhere see low iq word present corona crisis china crisis,"28.620521,77.222534,10km",,,,1,,,
4551,2020-06-12,9:56:45,amitesh86,Amitesh Srivastava,aapko bahut hai abhi congress mein aur pehle aap mein hai aap congress many minister team humble request congress serve nation year keep time take charge throw away corona delhi,"28.620521,77.222534,10km",,,,1,,,
4552,2020-06-12,9:54:20,gabbbar_is_back,Gabbar Is Back,confuse corona please don’t effort,"28.620521,77.222534,10km",,,,1,,,
4553,2020-06-12,9:54:06,drsc_vats,Dr SC Vats,condition clinic appal first two victim corona virus two doctor post term covid warrior pm what talk kit clinic still don’t mask,"28.620521,77.222534,10km",,,,,,,1
4554,2020-06-12,9:52:25,awais__usmani,awais usmani اویس عثمانی,घंटे में देश में के हज़ार से ज्यादा नए केस आए घंटे में देश में ोरोना के केस आए और मौत हुई कोरोना के कुल मरीज़ एक्टिव केस ठीक हुए मौत हुई रेट दुनिया में भारत चौथे नंबर पर,"28.620521,77.222534,10km",,,,,,,1
4555,2020-06-12,9:50:59,mesanjayy,Sanjay,one work without salary time happen delhi one imagine what happen part country but call corona warrior enough govt,"28.620521,77.222534,10km",,,,,,,1
4556,2020-06-12,9:49:31,newsquesindia,Newsques India,need take action worsen situation delhi private hospital charge high fee form corona patient,"28.620521,77.222534,10km",,,,,1,,1
4557,2020-06-12,9:49:11,hasanmsih,msih hasan zaidi,pm ghandi ko kro main hota corona ko andar nhi deta q or aisa hai k nhi,"28.620521,77.222534,10km",,,,1,,,
4558,2020-06-12,9:49:06,rajputaditi,aditi rajput,देश में कोरोना ने सारे रिकॉर्ड में पार मौत के नए मामले भी अब तक सबसे ज़्यादा में नए मामले मौत अब तक कुल मामले,"28.620521,77.222534,10km",,,,,,,1
4559,2020-06-12,9:49:06,nadimahmadtwt,Nadim Ahmad,blot corona,"28.620521,77.222534,10km",,,,1,,,
4560,2020-06-12,9:48:49,bhatvicky73,tkbhat,हे से अगर इंसान गया तो आपका भी बनाया जाएगा लेकिन इस महामारी में इस तरह पे खर्च करने वालों को दो कि अभी में खर्च करे ताकि लोगों को जा <SAD>,"28.620521,77.222534,10km",,,,1,,,
4561,2020-06-12,9:47:52,ronaldistazeze7,𝐑𝐨𝐧𝐚𝐥𝐝𝐢𝐬𝐭𝐚 𝐳𝐞𝐳𝐞,corona virus case increase rapidly delhi delhi govt,"28.620521,77.222534,10km",,,,,1,,1
4562,2020-06-12,9:46:29,kaatilaana,the 'VAIBHAV',han bhai corona time mein enjoy ni kiya kya kiya <SARCASM>,"28.620521,77.222534,10km",,,,1,,,
4563,2020-06-12,9:45:42,sangeet_ca,Sangeet Agrawal,please see govt order homeopathy treat corona patient please bring awareness channel,"28.620521,77.222534,10km",,,,1,,,
4564,2020-06-12,9:45:36,shalabh3112,shalabh verma,corona naam or loot hai loot behind govt hospital not even question charge,"28.620521,77.222534,10km",,,,,,1,1
4565,2020-06-12,9:45:14,tathyama,DILIP NAGDEWANI,itna pan bade bade hospital ka corona ke ilaaj ka bhai corona hai bhi ya nahin,"28.620521,77.222534,10km",,,,1,,,
4566,2020-06-12,9:44:58,thebookpecker,Chetan Rana,how come gau mutra not prevent corona <DOUBT>,"28.620521,77.222534,10km",,,,,,,1
4567,2020-06-12,9:44:52,gulshannbt,Gulshan Rai Khatri,देश में एक ही दिन में कोरोना से मरने वालों के में बड़ा घंटे में लोगों ने कोरोना की वजह से अपनी जान,"28.620521,77.222534,10km",,,,,,,1
4568,2020-06-12,9:44:40,imdeepakverma,DPK VERMA,bimari corona virus nhi unemployment berojgari h corona virus ka death but berojgari ka day day increase ho rha fight unemployment not corona virus,"28.620521,77.222534,10km",,,,,1,,1
4569,2020-06-12,9:44:40,introvert_londa,Annucasm,nahi uske liye corona hua hain <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4570,2020-06-12,9:43:59,vaishaliverma92,vaishali,awwww free ka corona bhi hm hi let rahe h,"28.620521,77.222534,10km",,,,1,,,
4571,2020-06-12,9:43:57,gulshannbt,Gulshan Rai Khatri,देश में बार एक ही दिन में ोरोना के नए मरीजों की संख्या हजार के घंटे में नए कोरोना अब तीन लाख के करीब पहुंचा कोरोना के कुल पीड़ितों का आंकड़ा,"28.620521,77.222534,10km",,,,,,,1
4572,2020-06-12,9:43:23,ca3as,Arun Singh,modi ji genius claim speech around would not later part february when india first corona case th january do grant,"28.620521,77.222534,10km",,,,,,,1
4573,2020-06-12,9:43:09,tathyama,DILIP NAGDEWANI,corona test ke seedhey corona ko lekar kisi ki koi statement sahi nahin haan se hai,"28.620521,77.222534,10km",,,,1,,,
4574,2020-06-12,9:42:16,rakeshranjanya9,Rakesh Ranjan yadav,dear अभी बिहार में election पैसे की और बिहार के जनता को corona महामारी के और कुछ नहीं election का विरोध करता,"28.620521,77.222534,10km",,,,,,1,1
4575,2020-06-12,9:42:15,tathyama,DILIP NAGDEWANI,ab lagne laga hai ki corona bhi ki hi tha guy dont panic politics tha,"28.620521,77.222534,10km",,,,1,,,
4576,2020-06-12,9:42:14,tarun079,tarun kaushik,corona positive per lockdown ji ka master lakh corona positive unlock jab ho modi ka master jab situation kharab ho jaye responsibility,"28.620521,77.222534,10km",,,,,,,1
4577,2020-06-12,9:41:34,lekh27,vijay banga,corona racism state men china,"28.620521,77.222534,10km",,,,1,,,
4578,2020-06-12,9:40:36,lakshmianand96,Moral Victory 🇮🇳,corona bhi gandhi aur nehru jaise poor <HAPPY>,"28.620521,77.222534,10km",,,,,,,1
4579,2020-06-12,9:39:40,rkbhardwaj58,Raj Kumar Bhardwaj,mr gandhi time start nicolas country crore lac corona patient lac thousand death far dont feel use indian,"28.620521,77.222534,10km",,,,,1,,1
4580,2020-06-12,9:38:20,mahima_ind,Mahima Singh,aap bi bol dete se dar nhi lagta sahab abhi corona se bach kr h,"28.620521,77.222534,10km",,,,,,,1
4581,2020-06-12,9:37:34,adv_abhinv,Abhinav Shrivastava,why decision fooling corona or fooling,"28.620521,77.222534,10km",,,,1,,,
4582,2020-06-12,9:35:59,aniketk52080470,Aniket.k,corona ko toh hi ek na ek din pr jo virus desh h janta ko ka usko kb hraoge,"28.620521,77.222534,10km",,,,1,,,
4583,2020-06-12,9:35:56,mahender_paras,Mahender Prasad,jagatguru tatvdarshi saint rampal ji hold great power bring change nature florence kabir who end corona pandemic click link <NEUTRAL>,"28.620521,77.222534,10km",,,,1,,,
4584,2020-06-12,9:35:08,naveens43888049,NAVEEN SHARMA,kyo corona rhe ho free fund,"28.620521,77.222534,10km",,,,1,,,
4586,2020-06-12,9:33:34,amitkum01664882,Amit Kumar,apni ki pe wale rahi hai pakistan ki corona virus se,"28.620521,77.222534,10km",,,,1,,,
4587,2020-06-12,9:32:58,malhotramanish1,Manish Malhotra,sir go corona go,"28.620521,77.222534,10km",,,,1,,,
4588,2020-06-12,9:31:05,bipro39621092,Bipro,lately come across where mention mistake current central government flatten curve instead corona curve small debate opposition show real time data get,"28.620521,77.222534,10km",,,,1,,,
4589,2020-06-12,9:30:48,m_priyadarshni,Muskan,or fact like corona <DOUBT>,"28.620521,77.222534,10km",,,,1,,,
4590,2020-06-12,9:30:18,simontinib,Simontini Bhattacharjee,covid case india touch three lakh mark decide convert rail corona centre story,"28.620521,77.222534,10km",,,,1,,,
4591,2020-06-12,9:30:05,hallagullaboy,Mukesh Mittal,जब से फैला है तब से मोदी जी गायब है जैसे ही गायब होगा मोदी जी हो और मैंने में घंटे काम किया है। एक की नहीं आखिर मैंने को ही,"28.620521,77.222534,10km",,,,,,1,1
4592,2020-06-12,9:27:33,aapkahari1,AapKaHari,private hospital s corona,"28.620521,77.222534,10km",,,,1,,,
4593,2020-06-12,9:26:52,mksinghgkp,Mahendra Singh,baba who hand cure people corona dy corona,"28.620521,77.222534,10km",,,,1,,,
4594,2020-06-12,9:26:10,rsmeena58,RAM SINGH MEENA,government also seem interested spread corona capitalise one way covid environment,"28.620521,77.222534,10km",,,,,,,1
4595,2020-06-12,9:26:00,umeshsi39600340,Umesh Singh,sahi kaha cm ne ghar par corona ki factory laga hai viase maharashtra gujarat yaha ke corona case ki ne diye ye bhi bata do,"28.620521,77.222534,10km",,,,1,,,
4596,2020-06-12,9:25:13,lawyerdhimanshi,HiⓂ️anshi J🅰️in,corona bhi dawood ibrahim ke andar aane ke baad hoga,"28.620521,77.222534,10km",,,,1,,,
4597,2020-06-12,9:25:06,ad56649179,Amitabh Dutta,who hell question when do modi become god indian economy shamble before corona people work million hungry corona nowhere control price rise china territory,"28.620521,77.222534,10km",,,,,,1,1
4598,2020-06-12,9:25:04,uschauhan84,Uttam Singh,recently eu high official level beijing spread corona devastate democratic society health people beijing want create division within democratic society let u eu come together,"28.620521,77.222534,10km",,,,1,,,
4599,2020-06-12,9:24:57,rawatrenuka202,Renuka Rawat,bhikhmari berojgari aur ab corona india kisi se nhi education medical jarur hai pr koi baat nhi ham krke ko denge,"28.620521,77.222534,10km",,,,,,,1
4600,2020-06-12,9:24:56,imramaesh,Unspoken Words,abhi corona ko chhod kar sab positive way le sakte ho <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4601,2020-06-12,9:24:29,harf3008,Hareem Farooqui,corona ki tum ho,"28.620521,77.222534,10km",,,,1,,,
4602,2020-06-12,9:22:28,sadafsayeed,Sadaf Sayeed 🇮🇳,current situation crisis,"28.620521,77.222534,10km",,,,1,,,
4603,2020-06-12,9:21:52,ravi_shankar81,RAVI SHANKAR,corona hua hi nahi jung,"28.620521,77.222534,10km",,,,1,,,
4604,2020-06-12,9:21:24,drsanjeevs7,Dr. Sanjeev,ignore delhi ever since kejriwal come power pollution n corona watch picture hospital delhi aajtak delhi central govt least people die corona virus infection,"28.620521,77.222534,10km",,,,,,1,1
4605,2020-06-12,9:20:52,ashok_tanwar1,JWO Ashok Tanwar (Retd).,kejriwal delhi fight corona use common,"28.620521,77.222534,10km",,,,1,,,
4606,2020-06-12,9:20:46,ghaziqazi,Ghazi,top lakh india around lakh take time surpass but innovative bhakts come state rank th june first week control corona fantastic way hence take long time th rank,"28.620521,77.222534,10km",,,,,,,1
4607,2020-06-12,9:20:15,divanahu_kain,Divanshu Kain,agr class mere pas hoti aaj mein corona ki vaccine bna deta,"28.620521,77.222534,10km",,,,1,,,
4608,2020-06-12,9:19:24,deepak_mhr,Deepak,people become aware mask shift chin mouth,"28.620521,77.222534,10km",,,,1,,,
4609,2020-06-12,9:18:53,shokat133,shaukat ali,corona के लड़ाई के लिए कांग्रेस ने राजस्थान में अपने के लिए covid सेंटर की की ताकि जनता के की की जा <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
